omop_cdm_table,omop_cdm_field,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept
person,race_concept_id,4218447,Brazilian Indians,Race,SNOMED,Social Context,
person,race_concept_id,45436285,Brit. ethnic minor. spec.(NMO),Race,Read,Read,
person,race_concept_id,45439570,Brit. ethnic minor. unsp (NMO),Race,Read,Read,
person,race_concept_id,4090390,British ethnic minority specified,Race,SNOMED,Social Context,
person,race_concept_id,4091019,British ethnic minority unspecified,Race,SNOMED,Social Context,
person,race_concept_id,4264197,Bruneians,Race,SNOMED,Social Context,
person,race_concept_id,45479793,Bulgarian,Race,Read,Read,
person,race_concept_id,4167621,Bulgarian,Race,SNOMED,Social Context,
person,race_concept_id,1397910,Bulgarian Roma,Race,Read,Read,
person,race_concept_id,37394642,Bulgarian Roma,Race,SNOMED,Social Context,
person,race_concept_id,36717066,Bulgarian Roma,Race,SNOMED,Social Context,
person,race_concept_id,4221071,Buriats,Race,SNOMED,Social Context,
person,race_concept_id,4309789,Bushmen,Race,SNOMED,Social Context,
person,race_concept_id,4249154,Caingang,Race,SNOMED,Social Context,
person,race_concept_id,37116650,Canadian,Race,SNOMED,Social Context,
person,race_concept_id,4151578,Caribbean I./W.I./Guyana,Race,SNOMED,Social Context,
person,race_concept_id,45479788,Caribbean I./W.I./Guyana (NMO),Race,Read,Read,
person,race_concept_id,4077359,Caribbean Island,Race,SNOMED,Social Context,
person,race_concept_id,45479789,Caribbean Island (NMO),Race,Read,Read,
person,race_concept_id,4216433,Caroline Islanders,Race,SNOMED,Social Context,
person,race_concept_id,4030411,Caucasian,Race,SNOMED,Social Context,
person,race_concept_id,4185154,Caucasian,Race,SNOMED,Social Context,
person,race_concept_id,4185155,"Caucasian, not of hispanic origin",Race,SNOMED,Social Context,
person,race_concept_id,4211849,Chenchu,Race,SNOMED,Social Context,
person,race_concept_id,45419859,Chinese,Race,Read,Read,
person,race_concept_id,45476453,Chinese,Race,Read,Read,
person,race_concept_id,4144377,Chinese,Race,SNOMED,Social Context,
person,race_concept_id,4215810,Chippewa,Race,SNOMED,Social Context,
person,race_concept_id,4270899,Choco,Race,SNOMED,Social Context,
person,race_concept_id,4178142,Congolese,Race,SNOMED,Social Context,
person,race_concept_id,45522915,Cook Island Maori,Race,Read,Read,
person,race_concept_id,4087928,Cook Island Maori,Race,SNOMED,Social Context,
person,race_concept_id,4012612,Coushatta,Race,SNOMED,Social Context,
person,race_concept_id,4182121,Cuna,Race,SNOMED,Social Context,
person,race_concept_id,45473117,Czech,Race,Read,Read,
person,race_concept_id,4102622,Czech,Race,SNOMED,Social Context,
person,race_concept_id,44803061,Czech,Race,SNOMED,Social Context,
person,race_concept_id,1397642,Czech Roma,Race,Read,Read,
person,race_concept_id,36713937,Czech Roma,Race,SNOMED,Social Context,
person,race_concept_id,37394638,Czech Roma,Race,SNOMED,Social Context,
person,race_concept_id,4031845,Danes,Race,SNOMED,Social Context,
person,race_concept_id,4185580,Dieguenos,Race,SNOMED,Social Context,
person,race_concept_id,4317261,Dutch,Race,SNOMED,Social Context,
person,race_concept_id,4137597,Dyaks,Race,SNOMED,Social Context,
person,race_concept_id,4148888,E Afric Asian/Indo-Carib,Race,SNOMED,Social Context,
person,race_concept_id,45439571,E Afric Asian/Indo-Carib (NMO),Race,Read,Read,
person,race_concept_id,4077381,East African Asian,Race,SNOMED,Social Context,
person,race_concept_id,45516367,East African Asian (NMO),Race,Read,Read,
person,race_concept_id,4103076,Easter Islanders,Race,SNOMED,Social Context,
person,race_concept_id,4000051,Egyptians,Race,SNOMED,Social Context,
person,race_concept_id,4247162,Ellice Islanders,Race,SNOMED,Social Context,
person,race_concept_id,4093769,English,Race,SNOMED,Social Context,
person,race_concept_id,4309952,Eskimo,Race,SNOMED,Social Context,
person,race_concept_id,4090368,Estonians,Race,SNOMED,Social Context,
person,race_concept_id,4155301,Ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,759814,Ethnic group unknown,Race,SNOMED,Social Context,
person,race_concept_id,4273145,Ethnic groups (1991 census),Race,SNOMED,Social Context,
person,race_concept_id,4212990,European,Race,SNOMED,Social Context,
person,race_concept_id,4002414,Ewe,Race,SNOMED,Social Context,
person,race_concept_id,45479791,Fijian,Race,Read,Read,
person,race_concept_id,4321400,Fijian,Race,SNOMED,Social Context,
person,race_concept_id,4296018,Filipinos,Race,SNOMED,Social Context,
person,race_concept_id,4005076,Finns,Race,SNOMED,Social Context,
person,race_concept_id,4027841,Flathead,Race,SNOMED,Social Context,
person,race_concept_id,4024294,French,Race,SNOMED,Social Context,
person,race_concept_id,4292111,Fulani,Race,SNOMED,Social Context,
person,race_concept_id,4236027,Gambians,Race,SNOMED,Social Context,
person,race_concept_id,4138072,Georgians,Race,SNOMED,Social Context,
person,race_concept_id,4297319,Germans,Race,SNOMED,Social Context,
person,race_concept_id,4292272,Ghanaians,Race,SNOMED,Social Context,
person,race_concept_id,4233496,Ghashgai,Race,SNOMED,Social Context,
person,race_concept_id,4171181,Gilbertese,Race,SNOMED,Social Context,
person,race_concept_id,4076904,Greek,Race,SNOMED,Social Context,
person,race_concept_id,45423089,Greek (NMO),Race,Read,Read,
person,race_concept_id,4077361,Greek Cypriot,Race,SNOMED,Social Context,
person,race_concept_id,45436287,Greek Cypriot (NMO),Race,Read,Read,
person,race_concept_id,4152834,Greek/Greek Cypriot,Race,SNOMED,Social Context,
person,race_concept_id,45462996,Greek/Greek Cypriot (NMO),Race,Read,Read,
person,race_concept_id,4032635,Greeks,Race,SNOMED,Social Context,
person,race_concept_id,4012103,Guamians,Race,SNOMED,Social Context,
person,race_concept_id,4077360,Guyana,Race,SNOMED,Social Context,
person,race_concept_id,45442862,Guyana (NMO),Race,Read,Read,
person,race_concept_id,4221073,Gypsies,Race,SNOMED,Social Context,
person,race_concept_id,4065367,Hawaiians,Race,SNOMED,Social Context,
person,race_concept_id,4188159,Hispanic,Race,SNOMED,Social Context,
person,race_concept_id,4190391,"Hispanic, black",Race,SNOMED,Social Context,
person,race_concept_id,4188161,"Hispanic, color unknown",Race,SNOMED,Social Context,
person,race_concept_id,4190392,"Hispanic, white",Race,SNOMED,Social Context,
person,race_concept_id,4218288,Hobe,Race,SNOMED,Social Context,
person,race_concept_id,4198993,Hottentot,Race,SNOMED,Social Context,
person,race_concept_id,4279480,Huasteco,Race,SNOMED,Social Context,
person,race_concept_id,4297991,Huichol,Race,SNOMED,Social Context,
person,race_concept_id,4273384,Hungarian,Race,SNOMED,Social Context,
person,race_concept_id,1398020,Hungarian Roma,Race,Read,Read,
person,race_concept_id,36713940,Hungarian Roma,Race,SNOMED,Social Context,
person,race_concept_id,37394639,Hungarian Roma,Race,SNOMED,Social Context,
person,race_concept_id,4098866,Hututu,Race,SNOMED,Social Context,
person,race_concept_id,45767091,Iban,Race,SNOMED,Social Context,
person,race_concept_id,4245024,Ibo,Race,SNOMED,Social Context,
person,race_concept_id,4248713,Icelanders,Race,SNOMED,Social Context,
person,race_concept_id,4210186,Inca,Race,SNOMED,Social Context,
person,race_concept_id,45483083,Indian,Race,Read,Read,
person,race_concept_id,45446239,Indian,Race,Read,Read,
person,race_concept_id,4091016,Indian,Race,SNOMED,Social Context,
person,race_concept_id,4185920,Indian,Race,SNOMED,Social Context,
person,race_concept_id,4090392,Indian sub-continent,Race,SNOMED,Social Context,
person,race_concept_id,45476451,Indian sub-continent (NMO),Race,Read,Read,
person,race_concept_id,4276043,Indians,Race,SNOMED,Social Context,
person,race_concept_id,4076903,Indo-Caribbean,Race,SNOMED,Social Context,
person,race_concept_id,45436286,Indo-Caribbean (NMO),Race,Read,Read,
person,race_concept_id,4318647,Indonesians,Race,SNOMED,Social Context,
person,race_concept_id,4289159,Irani,Race,SNOMED,Social Context,
person,race_concept_id,4078125,Iranian,Race,SNOMED,Social Context,
person,race_concept_id,45496301,Iranian (NMO),Race,Read,Read,
person,race_concept_id,4100470,Iraqi,Race,SNOMED,Social Context,
person,race_concept_id,4090393,Irish,Race,SNOMED,Social Context,
person,race_concept_id,45419861,Irish (NMO),Race,Read,Read,
person,race_concept_id,45512963,Irish traveller,Race,Read,Read,
person,race_concept_id,4201938,Irish traveller,Race,SNOMED,Social Context,
person,race_concept_id,4221856,Irula,Race,SNOMED,Social Context,
person,race_concept_id,4135806,Italians,Race,SNOMED,Social Context,
person,race_concept_id,4185935,Japanese,Race,SNOMED,Social Context,
person,race_concept_id,4068834,Javanese,Race,SNOMED,Social Context,
person,race_concept_id,45771425,Kadazan,Race,SNOMED,Social Context,
person,race_concept_id,4048709,Kapingas,Race,SNOMED,Social Context,
person,race_concept_id,4036536,Kenyans,Race,SNOMED,Social Context,
person,race_concept_id,4218957,Kikuyu,Race,SNOMED,Social Context,
person,race_concept_id,4180571,Kirghiz,Race,SNOMED,Social Context,
person,race_concept_id,4243164,Koreans,Race,SNOMED,Social Context,
person,race_concept_id,4298426,Kwakiutl,Race,SNOMED,Social Context,
person,race_concept_id,4326740,Labradors,Race,SNOMED,Social Context,
person,race_concept_id,4069284,Lacandon,Race,SNOMED,Social Context,
person,race_concept_id,4282477,Lapps,Race,SNOMED,Social Context,
person,race_concept_id,4240299,Liberians,Race,SNOMED,Social Context,
person,race_concept_id,4308897,Luo,Race,SNOMED,Social Context,
person,race_concept_id,4071025,Madagascans,Race,SNOMED,Social Context,
person,race_concept_id,4028336,Malays,Race,SNOMED,Social Context,
person,race_concept_id,4249883,Maori,Race,SNOMED,Social Context,
person,race_concept_id,4327656,Mapuche,Race,SNOMED,Social Context,
person,race_concept_id,4180729,Marathas,Race,SNOMED,Social Context,
person,race_concept_id,4245756,Marshallese,Race,SNOMED,Social Context,
person,race_concept_id,4269942,Maya,Race,SNOMED,Social Context,
person,race_concept_id,45767088,Melanau,Race,SNOMED,Social Context,
person,race_concept_id,4189474,Melanesian,Race,SNOMED,Social Context,
person,race_concept_id,4053172,Melanesians,Race,SNOMED,Social Context,
person,race_concept_id,4250319,Melanuans,Race,SNOMED,Social Context,
person,race_concept_id,4186453,Mexican Indians,Race,SNOMED,Social Context,
person,race_concept_id,4283895,Micronesians,Race,SNOMED,Social Context,
person,race_concept_id,4196429,Mixed ethnic census group,Race,SNOMED,Social Context,
person,race_concept_id,4212311,Mixed racial group,Race,SNOMED,Social Context,
person,race_concept_id,4087322,Mongol,Race,SNOMED,Social Context,
person,race_concept_id,4165388,Mozambiquans,Race,SNOMED,Social Context,
person,race_concept_id,4283366,Msutu,Race,SNOMED,Social Context,
person,race_concept_id,45767089,Murut,Race,SNOMED,Social Context,
person,race_concept_id,4152833,N African Arab/Iranian,Race,SNOMED,Social Context,
person,race_concept_id,45419860,N African Arab/Iranian (NMO),Race,Read,Read,
person,race_concept_id,4217600,Naiars,Race,SNOMED,Social Context,
person,race_concept_id,4186402,National surgical quality improvement program defined race unknown,Race,SNOMED,Social Context,
person,race_concept_id,4212088,Navaho,Race,SNOMED,Social Context,
person,race_concept_id,45459567,Nepali,Race,Read,Read,
person,race_concept_id,44803976,Nepali,Race,SNOMED,Social Context,
person,race_concept_id,4237214,New Britons,Race,SNOMED,Social Context,
person,race_concept_id,4145762,New Caledonians,Race,SNOMED,Social Context,
person,race_concept_id,4273538,New Hebrideans,Race,SNOMED,Social Context,
person,race_concept_id,45486422,New Zealand European,Race,Read,Read,
person,race_concept_id,4090521,New Zealand European,Race,SNOMED,Social Context,
person,race_concept_id,45496302,New Zealand Maori,Race,Read,Read,
person,race_concept_id,4091022,New Zealand Maori,Race,SNOMED,Social Context,
person,race_concept_id,45499628,New Zealand ethnic group NOS,Race,Read,Read,
person,race_concept_id,45442863,New Zealand ethnic groups,Race,Read,Read,
person,race_concept_id,4087926,New Zealand ethnic groups,Race,SNOMED,Social Context,
person,race_concept_id,4337671,Nez Percé,Race,SNOMED,Social Context,
person,race_concept_id,4229603,Nigerians,Race,SNOMED,Social Context,
person,race_concept_id,45509567,Niuean,Race,Read,Read,
person,race_concept_id,4085489,Niuean,Race,SNOMED,Social Context,
person,race_concept_id,9178,Non-white,Race,Race,Race,
person,race_concept_id,4077346,North African Arab,Race,SNOMED,Social Context,
person,race_concept_id,45449500,North African Arab (NMO),Race,Read,Read,
person,race_concept_id,4063377,Norwegians,Race,SNOMED,Social Context,
person,race_concept_id,4085322,Oceanian,Race,SNOMED,Social Context,
person,race_concept_id,4017926,Onge,Race,SNOMED,Social Context,
person,race_concept_id,45767087,Orang asli,Race,SNOMED,Social Context,
person,race_concept_id,4235464,Oraons,Race,SNOMED,Social Context,
person,race_concept_id,4189785,Oriental,Race,SNOMED,Social Context,
person,race_concept_id,4199011,Oriental Jews,Race,SNOMED,Social Context,
person,race_concept_id,4090391,Other African countries,Race,SNOMED,Social Context,
person,race_concept_id,45469812,Other African countries (NMO),Race,Read,Read,
person,race_concept_id,45473116,Other Asian,Race,Read,Read,
person,race_concept_id,4087922,Other Asian,Race,SNOMED,Social Context,
person,race_concept_id,45466387,Other Asian (NMO),Race,Read,Read,
person,race_concept_id,45512962,Other Asian ethnic group,Race,Read,Read,
person,race_concept_id,4199940,Other Asian ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45496300,Other Black - Black/Asian orig,Race,Read,Read,
person,race_concept_id,4087920,Other Black - Black/Asian orig,Race,SNOMED,Social Context,
person,race_concept_id,45506204,Other Black - Black/White orig,Race,Read,Read,
person,race_concept_id,4087919,Other Black - Black/White orig,Race,SNOMED,Social Context,
person,race_concept_id,4090516,Other European,Race,SNOMED,Social Context,
person,race_concept_id,45459564,Other European (NMO),Race,Read,Read,
person,race_concept_id,45506206,Other European in New Zealand,Race,Read,Read,
person,race_concept_id,4085488,Other European in New Zealand,Race,SNOMED,Social Context,
person,race_concept_id,45442864,Other New Zealand ethnic group,Race,Read,Read,
person,race_concept_id,45502956,Other Pacific ethnic group,Race,Read,Read,
person,race_concept_id,8522,Other Race,Race,Race,Race,
person,race_concept_id,45462997,Other black ethnic group,Race,Read,Read,
person,race_concept_id,4202555,Other black ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45449501,Other ethnic NEC (NMO),Race,Read,Read,
person,race_concept_id,45483082,Other ethnic group,Race,Read,Read,
person,race_concept_id,4087921,Other ethnic non-mixed,Race,SNOMED,Social Context,
person,race_concept_id,45466386,Other ethnic non-mixed (NMO),Race,Read,Read,
person,race_concept_id,45459565,"Other ethnic, Asian/White orig",Race,Read,Read,
person,race_concept_id,4091021,"Other ethnic, Asian/White origin",Race,SNOMED,Social Context,
person,race_concept_id,45429649,"Other ethnic, Black/White orig",Race,Read,Read,
person,race_concept_id,4085487,"Other ethnic, Black/White origin",Race,SNOMED,Social Context,
person,race_concept_id,45456220,"Other ethnic, mixed origin",Race,Read,Read,
person,race_concept_id,4091020,"Other ethnic, mixed origin",Race,SNOMED,Social Context,
person,race_concept_id,45423090,"Other ethnic, mixed white orig",Race,Read,Read,
person,race_concept_id,4087924,"Other ethnic, mixed white origin",Race,SNOMED,Social Context,
person,race_concept_id,45506205,"Other ethnic, other mixed orig",Race,Read,Read,
person,race_concept_id,4090518,"Other ethnic, other mixed origin",Race,SNOMED,Social Context,
person,race_concept_id,45436283,Other white British ethnic group,Race,Read,Read,
person,race_concept_id,4268433,Other white British ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45459563,Other white ethnic group,Race,Read,Read,
person,race_concept_id,4099457,Paez,Race,SNOMED,Social Context,
person,race_concept_id,45492990,Pakeha,Race,Read,Read,
person,race_concept_id,45512961,Pakistani,Race,Read,Read,
person,race_concept_id,4091017,Pakistani,Race,SNOMED,Social Context,
person,race_concept_id,4216519,Pakistani,Race,SNOMED,Social Context,
person,race_concept_id,4234343,Palauans,Race,SNOMED,Social Context,
person,race_concept_id,4073535,Papuans,Race,SNOMED,Social Context,
person,race_concept_id,4217467,Pehuenches,Race,SNOMED,Social Context,
person,race_concept_id,4102599,Poles,Race,SNOMED,Social Context,
person,race_concept_id,1397643,Polish Roma,Race,Read,Read,
person,race_concept_id,37394640,Polish Roma,Race,SNOMED,Social Context,
person,race_concept_id,36713941,Polish Roma,Race,SNOMED,Social Context,
person,race_concept_id,4053167,Polynesians,Race,SNOMED,Social Context,
person,race_concept_id,45469813,Portuguese,Race,Read,Read,
person,race_concept_id,4213463,Portuguese,Race,SNOMED,Social Context,
person,race_concept_id,4140692,Pueblo,Race,SNOMED,Social Context,
person,race_concept_id,45767086,Punjabi,Race,SNOMED,Social Context,
person,race_concept_id,4323551,Pygmies,Race,SNOMED,Social Context,
person,race_concept_id,4194076,Quechua,Race,SNOMED,Social Context,
person,race_concept_id,45528619,RACE AFRICAN,Race,OXMIS,OXMIS,
person,race_concept_id,45529590,RACE ASIAN,Race,OXMIS,OXMIS,
person,race_concept_id,45526661,RACE WEST INDIAN,Race,OXMIS,OXMIS,
person,race_concept_id,45532670,RACE WHITE,Race,OXMIS,OXMIS,
person,race_concept_id,45428285,RACE: Afro-caribbean,Race,Read,Read,
person,race_concept_id,45501542,RACE: Afro-caucasian,Race,Read,Read,
person,race_concept_id,45451482,RACE: Arab,Race,Read,Read,
person,race_concept_id,45458163,RACE: Bangladeshi,Race,Read,Read,
person,race_concept_id,45514934,RACE: Caucasian,Race,Read,Read,
person,race_concept_id,45421717,RACE: Chinese,Race,Read,Read,
person,race_concept_id,45441530,RACE: Japanese,Race,Read,Read,
person,race_concept_id,45504866,RACE: Korean,Race,Read,Read,
person,race_concept_id,45501541,RACE: Mixed,Race,Read,Read,
person,race_concept_id,45518249,RACE: Not stated,Race,Read,Read,
person,race_concept_id,45421718,RACE: Oriental,Race,Read,Read,
person,race_concept_id,45511540,RACE: Pakistani,Race,Read,Read,
person,race_concept_id,45431577,RACE: Unknown,Race,Read,Read,
person,race_concept_id,45511539,RACE: West indian,Race,Read,Read,
person,race_concept_id,45478359,RACE: White,Race,Read,Read,
person,race_concept_id,4190758,Race not stated,Race,SNOMED,Social Context,
person,race_concept_id,4051279,Race: West indian,Race,SNOMED,Clinical Finding,
person,race_concept_id,4216292,Racial group,Race,SNOMED,Social Context,
person,race_concept_id,36717683,Roma,Race,SNOMED,Social Context,
person,race_concept_id,1397856,Roma ethnic group,Race,Read,Read,
person,race_concept_id,37398747,Roma ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45439572,Romanian,Race,Read,Read,
person,race_concept_id,40483304,Romanian,Race,SNOMED,Social Context,
person,race_concept_id,1397881,Romanian Roma,Race,Read,Read,
person,race_concept_id,37394641,Romanian Roma,Race,SNOMED,Social Context,
person,race_concept_id,36713938,Romanian Roma,Race,SNOMED,Social Context,
person,race_concept_id,4309511,Russians,Race,SNOMED,Social Context,
person,race_concept_id,4077735,Saipanese,Race,SNOMED,Social Context,
person,race_concept_id,45516368,Samoan,Race,Read,Read,
person,race_concept_id,4313587,Samoan,Race,SNOMED,Social Context,
person,race_concept_id,42536269,Scandinavian,Race,SNOMED,Social Context,
person,race_concept_id,4170372,Seminole,Race,SNOMED,Social Context,
person,race_concept_id,4244365,Senegalese,Race,SNOMED,Social Context,
person,race_concept_id,4198417,Senoi,Race,SNOMED,Social Context,
person,race_concept_id,4201594,Serbs,Race,SNOMED,Social Context,
person,race_concept_id,4219475,Shona,Race,SNOMED,Social Context,
person,race_concept_id,4317523,Shoshone,Race,SNOMED,Social Context,
person,race_concept_id,4103243,Siamese,Race,SNOMED,Social Context,
person,race_concept_id,45483084,Slovak,Race,Read,Read,
person,race_concept_id,44813053,Slovak,Race,SNOMED,Social Context,
person,race_concept_id,4267217,Slovak,Race,SNOMED,Social Context,
person,race_concept_id,1397882,Slovak Roma,Race,Read,Read,
person,race_concept_id,36713939,Slovak Roma,Race,SNOMED,Social Context,
person,race_concept_id,37394635,Slovak Roma,Race,SNOMED,Social Context,
person,race_concept_id,4167520,Solomon Islanders,Race,SNOMED,Social Context,
person,race_concept_id,4263713,Somalis,Race,SNOMED,Social Context,
person,race_concept_id,4030302,South Asian AND/OR Australian aborigine,Race,SNOMED,Social Context,
person,race_concept_id,4095109,South Asian Aborigine,Race,SNOMED,Social Context,
person,race_concept_id,45479792,South East Asian,Race,Read,Read,
person,race_concept_id,4087930,South East Asian,Race,SNOMED,Social Context,
person,race_concept_id,4152781,Spaniards,Race,SNOMED,Social Context,
person,race_concept_id,4229453,Sudanese,Race,SNOMED,Social Context,
person,race_concept_id,4216818,Swedes,Race,SNOMED,Social Context,
person,race_concept_id,4297790,Swiss,Race,SNOMED,Social Context,
person,race_concept_id,4241969,Syrians,Race,SNOMED,Social Context,
person,race_concept_id,4270900,Taiwanese,Race,SNOMED,Social Context,
person,race_concept_id,4053816,Tamils,Race,SNOMED,Social Context,
person,race_concept_id,4028346,Tanganyikans,Race,SNOMED,Social Context,
person,race_concept_id,4235433,Tatars,Race,SNOMED,Social Context,
person,race_concept_id,4308112,Thais,Race,SNOMED,Social Context,
person,race_concept_id,4192497,Toba,Race,SNOMED,Social Context,
person,race_concept_id,4216036,Todas,Race,SNOMED,Social Context,
person,race_concept_id,45449503,Tokelauan,Race,Read,Read,
person,race_concept_id,4091023,Tokelauan,Race,SNOMED,Social Context,
person,race_concept_id,45459566,Tongan,Race,Read,Read,
person,race_concept_id,4304542,Tongan,Race,SNOMED,Social Context,
person,race_concept_id,45432962,Traveller - gypsy,Race,Read,Read,
person,race_concept_id,4097690,Tristan da Cunhans,Race,SNOMED,Social Context,
person,race_concept_id,4141462,Trukese,Race,SNOMED,Social Context,
person,race_concept_id,4076905,Turkish,Race,SNOMED,Social Context,
person,race_concept_id,45419862,Turkish (NMO),Race,Read,Read,
person,race_concept_id,4078126,Turkish Cypriot,Race,SNOMED,Social Context,
person,race_concept_id,45479790,Turkish Cypriot (NMO),Race,Read,Read,
person,race_concept_id,4155521,Turkish/Turkish Cypriot,Race,SNOMED,Social Context,
person,race_concept_id,45509566,Turkish/Turkish Cypriot (NMO),Race,Read,Read,
person,race_concept_id,4195322,Turks,Race,SNOMED,Social Context,
person,race_concept_id,4030735,Tutsi,Race,SNOMED,Social Context,
person,race_concept_id,4296606,Ugandans,Race,SNOMED,Social Context,
person,race_concept_id,37116384,Ukrainian,Race,SNOMED,Social Context,
person,race_concept_id,8552,Unknown,Race,Race,Race,
person,race_concept_id,4218674,Unknown racial group,Race,SNOMED,Social Context,
person,race_concept_id,4148384,Utes,Race,SNOMED,Social Context,
person,race_concept_id,4269914,Venezuelan Indians,Race,SNOMED,Social Context,
person,race_concept_id,45489704,Vietnamese,Race,Read,Read,
person,race_concept_id,4210116,Vietnamese,Race,SNOMED,Social Context,
person,race_concept_id,4033391,Welsh,Race,SNOMED,Social Context,
person,race_concept_id,4216026,West Africans,Race,SNOMED,Social Context,
person,race_concept_id,4076902,West Indian,Race,SNOMED,Social Context,
person,race_concept_id,45446240,West Indian (NMO),Race,Read,Read,
person,race_concept_id,45442861,White,Race,Read,Read,
person,race_concept_id,4090388,White - ethnic group,Race,SNOMED,Social Context,
person,race_concept_id,45519602,White British,Race,Read,Read,
person,race_concept_id,4196428,White British,Race,SNOMED,Social Context,
person,race_concept_id,45479786,White Irish,Race,Read,Read,
person,race_concept_id,4201928,White Irish,Race,SNOMED,Social Context,
person,race_concept_id,45462993,White Scottish,Race,Read,Read,
person,race_concept_id,4268432,White Scottish,Race,SNOMED,Social Context,
person,race_concept_id,4092681,Xavante,Race,SNOMED,Social Context,
person,race_concept_id,4214735,Xosa,Race,SNOMED,Social Context,
person,race_concept_id,4295144,Yanomama,Race,SNOMED,Social Context,
person,race_concept_id,4170060,Yapese,Race,SNOMED,Social Context,
person,race_concept_id,45456222,Yemeni,Race,Read,Read,
person,race_concept_id,44791722,Yemeni,Race,SNOMED,Social Context,
person,race_concept_id,4296997,Zulu,Race,SNOMED,Social Context,
procedure_occurrence,procedure_type_concept_id,45756909,Carrier claim detail - 10th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756910,Carrier claim detail - 11th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756911,Carrier claim detail - 12th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756912,Carrier claim detail - 13th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756900,Carrier claim detail - 1st position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756901,Carrier claim detail - 2nd position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756902,Carrier claim detail - 3rd position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756903,Carrier claim detail - 4th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756904,Carrier claim detail - 5th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756905,Carrier claim detail - 6th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756906,Carrier claim detail - 7th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756907,Carrier claim detail - 8th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,45756908,Carrier claim detail - 9th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,42865906,Condition Procedure,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000275,EHR order list entry,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,42865905,Facility header,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,257,Hospitalization Cost Record,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,32468,Inferred from claim,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000249,Inpatient detail - 1st position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000248,Inpatient detail - primary position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000260,Inpatient header - 10th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000261,Inpatient header - 11th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000262,Inpatient header - 12th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000263,Inpatient header - 13th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000264,Inpatient header - 14th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000265,Inpatient header - 15th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000251,Inpatient header - 1st position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000252,Inpatient header - 2nd position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000253,Inpatient header - 3rd position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000254,Inpatient header - 4th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000255,Inpatient header - 5th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000256,Inpatient header - 6th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000257,Inpatient header - 7th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000258,Inpatient header - 8th position,Type Concept,Procedure Type,Procedure Type,S
procedure_occurrence,procedure_type_concept_id,38000259,Inpatient header - 9th position,Type Concept,Procedure Type,Procedure Type,S
