omop_cdm_table,omop_cdm_field,concept_id,concept_name,standard_concept
visit_occurrence,visit_concept_id,32244,Discharged/transferred to an inpatient rehabilitation facility (IRF) including rehabilitation distinct part units of a hospital with a planned acute care hospital inpatient readmission,S
visit_occurrence,visit_concept_id,32228,Discharged/transferred to an inpatient rehabilitation facility including distinct parts units of a hospital,S
visit_occurrence,visit_concept_id,32234,Discharged/transferred to another type of health care institution not defined elsewhere in code list.,S
visit_occurrence,visit_concept_id,32249,Discharged/transferred to another type of health care institution not defined elsewhere in this code list with a planned acute care hospital inpatient readmission,S
visit_occurrence,visit_concept_id,32214,Discharged/transferred to another type of institution for inpatient care (designated cancer center or childrens hospital),S
visit_occurrence,visit_concept_id,32241,Discharged/transferred to court/law enforcement with a planned acute care hospital inpatient readmission,S
visit_occurrence,visit_concept_id,32215,Discharged/transferred to home care of organized home health service organization.,S
visit_occurrence,visit_concept_id,32240,Discharged/transferred to home under care of organized home health service organization with a planned acute care hospital inpatient readmission,S
visit_occurrence,visit_concept_id,32213,Discharged/transferred to intermediate care facility (ICF).,S
visit_occurrence,visit_concept_id,32246,Discharged/transferred to nursing facility certified under Medicaid but not certified under Medicare with a planned acute care hospital inpatient readmission,S
visit_occurrence,visit_concept_id,32211,Discharged/transferred to other short term general hospital for inpatient care.,S
visit_occurrence,visit_concept_id,32212,Discharged/transferred to skilled nursing facility (SNF) with Medicare certification in anticipation of covered skilled care,S
visit_occurrence,visit_concept_id,32227,Discharged/transferred within this institution to a hospital-based Medicare approved swing bed,S
visit_occurrence,visit_concept_id,8870,Emergency Room - Hospital,S
visit_occurrence,visit_concept_id,581381,Emergency Room Critical Care Facility,S
visit_occurrence,visit_concept_id,9203,Emergency Room Visit,S
visit_occurrence,visit_concept_id,262,Emergency Room and Inpatient Visit,S
visit_occurrence,visit_concept_id,8949,End-Stage Renal Disease Treatment Facility,S
visit_occurrence,visit_concept_id,32218,Expired,S
visit_occurrence,visit_concept_id,32223,Expired - place unknown (Hospice claims only),S
visit_occurrence,visit_concept_id,32221,Expired at home (hospice claims only),S
visit_occurrence,visit_concept_id,32222,"Expired in a medical facility such as hospital, SNF, ICF, or freestanding hospice. (Hospice claims only)",S
visit_occurrence,visit_concept_id,8966,Federally Qualified Health Center,S
visit_occurrence,visit_concept_id,8851,Group Home,S
visit_occurrence,visit_concept_id,8536,Home,S
visit_occurrence,visit_concept_id,581476,Home Visit,S
visit_occurrence,visit_concept_id,32193,Home/non health care facility point of origin,S
visit_occurrence,visit_concept_id,8672,Homeless Shelter,S
visit_occurrence,visit_concept_id,8546,Hospice,S
visit_occurrence,visit_concept_id,32225,Hospice - home,S
visit_occurrence,visit_concept_id,32226,Hospice - medical facility,S
visit_occurrence,visit_concept_id,8716,Independent Clinic,S
visit_occurrence,visit_concept_id,8809,Independent Laboratory,S
visit_occurrence,visit_concept_id,8968,Indian Health Service Free-standing Facility,S
visit_occurrence,visit_concept_id,8969,Indian Health Service Provider-based Facility,S
visit_occurrence,visit_concept_id,32199,Information not available,S
visit_occurrence,visit_concept_id,581383,Inpatient Cardiac Care Facility,S
visit_occurrence,visit_concept_id,581379,Inpatient Critical Care Facility,S
visit_occurrence,visit_concept_id,8717,Inpatient Hospital,S
visit_occurrence,visit_concept_id,581382,Inpatient Intensive Care Facility,S
visit_occurrence,visit_concept_id,8970,Inpatient Long-term Care,S
visit_occurrence,visit_concept_id,581384,Inpatient Nursery,S
visit_occurrence,visit_concept_id,8971,Inpatient Psychiatric Facility,S
visit_occurrence,visit_concept_id,9201,Inpatient Visit,S
visit_occurrence,visit_concept_id,32037,Intensive Care,S
visit_occurrence,visit_concept_id,581399,Interactive Telemedicine Service,S
visit_occurrence,visit_concept_id,8951,Intermediate Care Facility/Mentally Retarded,S
visit_occurrence,visit_concept_id,32036,Laboratory Visit,S
visit_occurrence,visit_concept_id,32216,Left against medical advice or discontinued care.,S
visit_occurrence,visit_concept_id,42898160,Long Term Care Visit,S
visit_occurrence,visit_concept_id,8858,Mass Immunization Center,S
visit_occurrence,visit_concept_id,8905,Military Treatment Facility,S
visit_occurrence,visit_concept_id,8584,Mobile Unit,S
visit_occurrence,visit_concept_id,8974,Non-residential Substance Abuse Treatment Facility,S
visit_occurrence,visit_concept_id,8676,Nursing Facility,S
visit_occurrence,visit_concept_id,581385,Observation Room,S
visit_occurrence,visit_concept_id,5084,Off Campus-Outpatient Hospital,S
visit_occurrence,visit_concept_id,8940,Office,S
visit_occurrence,visit_concept_id,581477,Office Visit,S
visit_occurrence,visit_concept_id,8892,Other Inpatient Care,S
visit_occurrence,visit_concept_id,8844,Other Place of Service,S
visit_occurrence,visit_concept_id,581380,Outpatient Critical Care Facility,S
visit_occurrence,visit_concept_id,8756,Outpatient Hospital,S
visit_occurrence,visit_concept_id,8677,Outpatient NEC,S
visit_occurrence,visit_concept_id,9202,Outpatient Visit,S
visit_occurrence,visit_concept_id,8562,Pharmacy,S
visit_occurrence,visit_concept_id,581458,Pharmacy visit,S
visit_occurrence,visit_concept_id,581475,Place of Employment-Worksite,S
visit_occurrence,visit_concept_id,38003619,Prison/Correctional Facility,S
visit_occurrence,visit_concept_id,8913,Psychiatric Facility-Partial Hospitalization,S
visit_occurrence,visit_concept_id,8976,Psychiatric Residential Treatment Center,S
visit_occurrence,visit_concept_id,8977,Public Health Clinic,S
visit_occurrence,visit_concept_id,581479,Rehabilitation Visit,S
visit_occurrence,visit_concept_id,8957,Residential Substance Abuse Treatment Facility,S
visit_occurrence,visit_concept_id,8761,Rural Health Clinic,S
visit_occurrence,visit_concept_id,8537,School,S
visit_occurrence,visit_concept_id,8863,Skilled Nursing Facility,S
visit_occurrence,visit_concept_id,32220,Still patient,S
visit_occurrence,visit_concept_id,5083,Telehealth,S
visit_occurrence,visit_concept_id,8602,Temporary Lodging,S
visit_occurrence,visit_concept_id,32196,"Transfer from Skilled nursing facility, Intermediate care facility, Assisted living facility",S
visit_occurrence,visit_concept_id,32195,"Transfer from a Hospital, different facility",S
visit_occurrence,visit_concept_id,32201,Transfer from ambulatory care center,S
visit_occurrence,visit_concept_id,32197,Transfer from another Healthcare facility,S
visit_occurrence,visit_concept_id,32202,Transfer from hospice,S
visit_occurrence,visit_concept_id,32200,"Transfer within hospital, but seperate claim",S
visit_occurrence,visit_concept_id,8941,Tribal 638 Free-standing Facility,S
visit_occurrence,visit_concept_id,8960,Tribal 638 Provider-based Facility,S
visit_occurrence,visit_concept_id,32209,Unknown Value (but present in data),S
visit_occurrence,visit_concept_id,8782,Urgent Care Facility,S
visit_occurrence,visit_concept_id,38003620,Walk-in Retail Health Clinic,S
visit_occurrence,visit_concept_id,32288,Admission/Election Notice,
visit_occurrence,visit_concept_id,32280,Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32274,Ambulatory Surgery Center,
visit_occurrence,visit_concept_id,32156,Ambulatory Surgery Center@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32158,Ambulatory Surgery Center@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32157,Ambulatory Surgery Center@Interim-first claim,
visit_occurrence,visit_concept_id,32159,Ambulatory Surgery Center@Interim-last claim (b),
visit_occurrence,visit_concept_id,32160,Ambulatory Surgery Center@Late Charges Only,
visit_occurrence,visit_concept_id,32155,Ambulatory Surgery Center@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32161,Ambulatory Surgery Center@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32162,Ambulatory Surgery Center@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32292,CMS Initiated Adjustment,
visit_occurrence,visit_concept_id,32291,CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32264,Clinic- Hosp Based or Indep Renal Dialysis Center,
visit_occurrence,visit_concept_id,32090,Clinic- Hosp Based or Indep Renal Dialysis Center@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32097,Clinic- Hosp Based or Indep Renal Dialysis Center@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32099,Clinic- Hosp Based or Indep Renal Dialysis Center@Initiated Adjustment Claim-other,
visit_occurrence,visit_concept_id,32092,Clinic- Hosp Based or Indep Renal Dialysis Center@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32091,Clinic- Hosp Based or Indep Renal Dialysis Center@Interim-first claim,
visit_occurrence,visit_concept_id,32093,Clinic- Hosp Based or Indep Renal Dialysis Center@Interim-last claim (b),
visit_occurrence,visit_concept_id,32098,Clinic- Hosp Based or Indep Renal Dialysis Center@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32094,Clinic- Hosp Based or Indep Renal Dialysis Center@Late Charges Only,
visit_occurrence,visit_concept_id,32089,Clinic- Hosp Based or Indep Renal Dialysis Center@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32095,Clinic- Hosp Based or Indep Renal Dialysis Center@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32096,Clinic- Hosp Based or Indep Renal Dialysis Center@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32268,Clinic-Community Mental Health Center,
visit_occurrence,visit_concept_id,32124,Clinic-Community Mental Health Center@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32129,Clinic-Community Mental Health Center@Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32126,Clinic-Community Mental Health Center@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32125,Clinic-Community Mental Health Center@Interim-first claim,
visit_occurrence,visit_concept_id,32127,Clinic-Community Mental Health Center@Interim-last claim (b),
visit_occurrence,visit_concept_id,32123,Clinic-Community Mental Health Center@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32128,Clinic-Community Mental Health Center@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32267,Clinic-Comprehensive Outpatient Rehab (CORF),
visit_occurrence,visit_concept_id,32116,Clinic-Comprehensive Outpatient Rehab (CORF)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32121,Clinic-Comprehensive Outpatient Rehab (CORF)@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32118,Clinic-Comprehensive Outpatient Rehab (CORF)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32117,Clinic-Comprehensive Outpatient Rehab (CORF)@Interim-first claim,
visit_occurrence,visit_concept_id,32119,Clinic-Comprehensive Outpatient Rehab (CORF)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32122,Clinic-Comprehensive Outpatient Rehab (CORF)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32120,Clinic-Comprehensive Outpatient Rehab (CORF)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32269,Clinic-Federally Qualified Health Center (FQHC),
visit_occurrence,visit_concept_id,32130,Clinic-Federally Qualified Health Center (FQHC)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32134,Clinic-Federally Qualified Health Center (FQHC)@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32131,Clinic-Federally Qualified Health Center (FQHC)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32132,Clinic-Federally Qualified Health Center (FQHC)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32133,Clinic-Federally Qualified Health Center (FQHC)@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32265,Clinic-Freestanding,
visit_occurrence,visit_concept_id,32100,Clinic-Freestanding@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32102,Clinic-Freestanding@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32101,Clinic-Freestanding@Interim-first claim,
visit_occurrence,visit_concept_id,32103,Clinic-Freestanding@Interim-last claim (b),
visit_occurrence,visit_concept_id,32104,Clinic-Freestanding@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32271,Clinic-Other,
visit_occurrence,visit_concept_id,32137,Clinic-Other@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32139,Clinic-Other@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32138,Clinic-Other@Interim-first claim,
visit_occurrence,visit_concept_id,32140,Clinic-Other@Late Charges Only,
visit_occurrence,visit_concept_id,32136,Clinic-Other@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32141,Clinic-Other@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32266,Clinic-Outpatient Rehab Facility (ORF),
visit_occurrence,visit_concept_id,32106,Clinic-Outpatient Rehab Facility (ORF)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32114,Clinic-Outpatient Rehab Facility (ORF)@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32113,Clinic-Outpatient Rehab Facility (ORF)@Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32108,Clinic-Outpatient Rehab Facility (ORF)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32107,Clinic-Outpatient Rehab Facility (ORF)@Interim-first claim,
visit_occurrence,visit_concept_id,32109,Clinic-Outpatient Rehab Facility (ORF)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32115,Clinic-Outpatient Rehab Facility (ORF)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32110,Clinic-Outpatient Rehab Facility (ORF)@Late Charges Only,
visit_occurrence,visit_concept_id,32105,Clinic-Outpatient Rehab Facility (ORF)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32111,Clinic-Outpatient Rehab Facility (ORF)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32112,Clinic-Outpatient Rehab Facility (ORF)@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32263,Clinic-Rural Health,
visit_occurrence,visit_concept_id,32081,Clinic-Rural Health@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32086,Clinic-Rural Health@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32083,Clinic-Rural Health@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32082,Clinic-Rural Health@Interim-first claim,
visit_occurrence,visit_concept_id,32087,Clinic-Rural Health@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32088,Clinic-Rural Health@MSP Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32080,Clinic-Rural Health@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32084,Clinic-Rural Health@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32085,Clinic-Rural Health@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32276,Critical Access Hospital,
visit_occurrence,visit_concept_id,32165,Critical Access Hospital@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32171,Critical Access Hospital@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32167,Critical Access Hospital@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32166,Critical Access Hospital@Interim-first claim,
visit_occurrence,visit_concept_id,32168,Critical Access Hospital@Interim-last claim (b),
visit_occurrence,visit_concept_id,32172,Critical Access Hospital@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32169,Critical Access Hospital@Late Charges Only,
visit_occurrence,visit_concept_id,32164,Critical Access Hospital@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32170,Critical Access Hospital@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32287,Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32275,Freestanding Birthing Center,
visit_occurrence,visit_concept_id,32163,Freestanding Birthing Center@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32258,Home Health-Inpatient (treatment Part B only),
visit_occurrence,visit_concept_id,32376,Home Health-Inpatient (treatment Part B only)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32383,Home Health-Inpatient (treatment Part B only)@Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32384,Home Health-Inpatient (treatment Part B only)@Initiated Adjustment Claim-other,
visit_occurrence,visit_concept_id,32378,Home Health-Inpatient (treatment Part B only)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32377,Home Health-Inpatient (treatment Part B only)@Interim-first claim,
visit_occurrence,visit_concept_id,32379,Home Health-Inpatient (treatment Part B only)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32380,Home Health-Inpatient (treatment Part B only)@Late Charges Only,
visit_occurrence,visit_concept_id,32375,Home Health-Inpatient (treatment Part B only)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32381,Home Health-Inpatient (treatment Part B only)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32382,Home Health-Inpatient (treatment Part B only)@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32260,Home Health-Other (Med & Surg under plan of treatment),
visit_occurrence,visit_concept_id,32396,Home Health-Other (Med & Surg under plan of treatment)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32052,Home Health-Other (Med & Surg under plan of treatment)@Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32049,Home Health-Other (Med & Surg under plan of treatment)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32048,Home Health-Other (Med & Surg under plan of treatment)@Interim-first claim,
visit_occurrence,visit_concept_id,32050,Home Health-Other (Med & Surg under plan of treatment)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32053,Home Health-Other (Med & Surg under plan of treatment)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32395,Home Health-Other (Med & Surg under plan of treatment)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32051,Home Health-Other (Med & Surg under plan of treatment)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32054,Home Health-Other (Med & Surg under plan of treatment)@Void/Cance a Prior Abreviated Encounter Submission,
visit_occurrence,visit_concept_id,32259,"Home Health-Outpatient (Part A, Includes DME Part A)",
visit_occurrence,visit_concept_id,32386,"Home Health-Outpatient (Part A, Includes DME Part A)@Admit through Discharge Claim",
visit_occurrence,visit_concept_id,32393,"Home Health-Outpatient (Part A, Includes DME Part A)@Final Claim for a Home Health PPS Episode",
visit_occurrence,visit_concept_id,32388,"Home Health-Outpatient (Part A, Includes DME Part A)@Interim-Cont claim (b)",
visit_occurrence,visit_concept_id,32387,"Home Health-Outpatient (Part A, Includes DME Part A)@Interim-first claim",
visit_occurrence,visit_concept_id,32389,"Home Health-Outpatient (Part A, Includes DME Part A)@Interim-last claim (b)",
visit_occurrence,visit_concept_id,32390,"Home Health-Outpatient (Part A, Includes DME Part A)@Late Charges Only",
visit_occurrence,visit_concept_id,32394,"Home Health-Outpatient (Part A, Includes DME Part A)@MSP Initiated Adjustment Claim",
visit_occurrence,visit_concept_id,32385,"Home Health-Outpatient (Part A, Includes DME Part A)@Non-Payment/Zero",
visit_occurrence,visit_concept_id,32391,"Home Health-Outpatient (Part A, Includes DME Part A)@Replacement of Prior Claim",
visit_occurrence,visit_concept_id,32392,"Home Health-Outpatient (Part A, Includes DME Part A)@Void/ Cancel of Prior claim (a)",
visit_occurrence,visit_concept_id,32273,Hospice (hospital based),
visit_occurrence,visit_concept_id,32149,Hospice (hospital based)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32151,Hospice (hospital based)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32150,Hospice (hospital based)@Interim-first claim,
visit_occurrence,visit_concept_id,32152,Hospice (hospital based)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32153,Hospice (hospital based)@Late Charges Only,
visit_occurrence,visit_concept_id,32154,Hospice (hospital based)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32289,Hospice/CMS Coord Care/Religious NonMed/Cent of ExcellenceDemonstration,
visit_occurrence,visit_concept_id,32272,Hospital (non-hospital based),
visit_occurrence,visit_concept_id,32142,Hospital (non-hospital based)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32148,Hospital (non-hospital based)@Hospice/CMS Coord Care/Religious NonMed/Cent of ExcellenceDemonstration,
visit_occurrence,visit_concept_id,32144,Hospital (non-hospital based)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32143,Hospital (non-hospital based)@Interim-first claim,
visit_occurrence,visit_concept_id,32145,Hospital (non-hospital based)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32146,Hospital (non-hospital based)@Late Charges Only,
visit_occurrence,visit_concept_id,32147,Hospital (non-hospital based)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32253,Hospital -Laboratory Services provided to non-pt,
visit_occurrence,visit_concept_id,32337,Hospital -Laboratory Services provided to non-pt@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32339,Hospital -Laboratory Services provided to non-pt@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32338,Hospital -Laboratory Services provided to non-pt@Interim-first claim,
visit_occurrence,visit_concept_id,32340,Hospital -Laboratory Services provided to non-pt@Interim-last claim (b),
visit_occurrence,visit_concept_id,32341,Hospital -Laboratory Services provided to non-pt@Late Charges Only,
visit_occurrence,visit_concept_id,32336,Hospital -Laboratory Services provided to non-pt@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32342,Hospital -Laboratory Services provided to non-pt@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32343,Hospital -Laboratory Services provided to non-pt@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32250,Hospital Inpatient (Including Medicare Part A),
visit_occurrence,visit_concept_id,32300,Hospital Inpatient (Including Medicare Part A)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32307,Hospital Inpatient (Including Medicare Part A)@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32302,Hospital Inpatient (Including Medicare Part A)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32301,Hospital Inpatient (Including Medicare Part A)@Interim-first claim,
visit_occurrence,visit_concept_id,32303,Hospital Inpatient (Including Medicare Part A)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32308,Hospital Inpatient (Including Medicare Part A)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32304,Hospital Inpatient (Including Medicare Part A)@Late Charges Only,
visit_occurrence,visit_concept_id,32299,Hospital Inpatient (Including Medicare Part A)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32310,Hospital Inpatient (Including Medicare Part A)@Replacement of Prior Abbreviated Encounter Submission,
visit_occurrence,visit_concept_id,32305,Hospital Inpatient (Including Medicare Part A)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32306,Hospital Inpatient (Including Medicare Part A)@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32309,Hospital Inpatient (Including Medicare Part A)@Void/Cance a Prior Abreviated Encounter Submission,
visit_occurrence,visit_concept_id,32251,Hospital Inpatient (Medicare Part B only),
visit_occurrence,visit_concept_id,32312,Hospital Inpatient (Medicare Part B only)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32314,Hospital Inpatient (Medicare Part B only)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32313,Hospital Inpatient (Medicare Part B only)@Interim-first claim,
visit_occurrence,visit_concept_id,32315,Hospital Inpatient (Medicare Part B only)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32317,Hospital Inpatient (Medicare Part B only)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32311,Hospital Inpatient (Medicare Part B only)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32316,Hospital Inpatient (Medicare Part B only)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32252,Hospital Outpatient,
visit_occurrence,visit_concept_id,32319,Hospital Outpatient@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32329,Hospital Outpatient@CMS Initiated Adjustment,
visit_occurrence,visit_concept_id,32328,Hospital Outpatient@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32326,Hospital Outpatient@Final Claim for a Home Health PPS Episode,
visit_occurrence,visit_concept_id,32331,Hospital Outpatient@Initiated Adjustment Claim-other,
visit_occurrence,visit_concept_id,32321,Hospital Outpatient@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32320,Hospital Outpatient@Interim-first claim,
visit_occurrence,visit_concept_id,32322,Hospital Outpatient@Interim-last claim (b),
visit_occurrence,visit_concept_id,32330,Hospital Outpatient@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32323,Hospital Outpatient@Late Charges Only,
visit_occurrence,visit_concept_id,32333,Hospital Outpatient@MSP Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32318,Hospital Outpatient@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32332,Hospital Outpatient@OIG Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32335,Hospital Outpatient@Replacement of Prior Abbreviated Encounter Submission,
visit_occurrence,visit_concept_id,32324,Hospital Outpatient@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32325,Hospital Outpatient@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32334,Hospital Outpatient@Void/Cance a Prior Abreviated Encounter Submission,
visit_occurrence,visit_concept_id,32327,Hospital Outpatient@Void/Cancel Hospice/CMS Coor Care/Non-med Religious/Cent for Excellence,
visit_occurrence,visit_concept_id,32254,Hospital-Swing Beds,
visit_occurrence,visit_concept_id,32344,Hospital-Swing Beds@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32346,Hospital-Swing Beds@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32345,Hospital-Swing Beds@Interim-first claim,
visit_occurrence,visit_concept_id,32347,Hospital-Swing Beds@Interim-last claim (b),
visit_occurrence,visit_concept_id,32348,Hospital-Swing Beds@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32294,Initiated Adjustment Claim-other,
visit_occurrence,visit_concept_id,32282,Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32281,Interim-first claim,
visit_occurrence,visit_concept_id,32283,Interim-last claim (b),
visit_occurrence,visit_concept_id,32293,Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32401,Intermediate Care - Level 1 (Including Medicare Part A),
visit_occurrence,visit_concept_id,32057,Intermediate Care - Level 1 (Including Medicare Part A)@Admit through Discharge Claim,
visit_occurrence,visit_concept_id,32064,Intermediate Care - Level 1 (Including Medicare Part A)@CWF Initiated Adjustment Claim,
visit_occurrence,visit_concept_id,32059,Intermediate Care - Level 1 (Including Medicare Part A)@Interim-Cont claim (b),
visit_occurrence,visit_concept_id,32058,Intermediate Care - Level 1 (Including Medicare Part A)@Interim-first claim,
visit_occurrence,visit_concept_id,32060,Intermediate Care - Level 1 (Including Medicare Part A)@Interim-last claim (b),
visit_occurrence,visit_concept_id,32065,Intermediate Care - Level 1 (Including Medicare Part A)@Intermediary Adjustment Claim (Other than QIO or Provider),
visit_occurrence,visit_concept_id,32061,Intermediate Care - Level 1 (Including Medicare Part A)@Late Charges Only,
visit_occurrence,visit_concept_id,32056,Intermediate Care - Level 1 (Including Medicare Part A)@Non-Payment/Zero,
visit_occurrence,visit_concept_id,32067,Intermediate Care - Level 1 (Including Medicare Part A)@Replacement of Prior Abbreviated Encounter Submission,
visit_occurrence,visit_concept_id,32062,Intermediate Care - Level 1 (Including Medicare Part A)@Replacement of Prior Claim,
visit_occurrence,visit_concept_id,32063,Intermediate Care - Level 1 (Including Medicare Part A)@Void/ Cancel of Prior claim (a),
visit_occurrence,visit_concept_id,32066,Intermediate Care - Level 1 (Including Medicare Part A)@Void/Cance a Prior Abreviated Encounter Submission,
visit_occurrence,visit_concept_id,32402,Intermediate Care - Level 2 (Including Medicare Part A),
visit_occurrence,visit_concept_id,32069,Intermediate Care - Level 2 (Including Medicare Part A)@Admit through Discharge Claim,
